2021-08-15 00:37:54.311 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:37:54.334 +01:00 [DBG] [   22ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:37:54.531 +01:00 [DBG] [  219ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:37:54.594 +01:00 [DBG] [  281ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:37:54.662 +01:00 [DBG] [  351ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:37:56.330 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:37:56.351 +01:00 [DBG] [   20ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:37:56.553 +01:00 [DBG] [  223ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:37:56.611 +01:00 [DBG] [  280ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:37:56.670 +01:00 [DBG] [  339ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:37:58.320 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:37:58.343 +01:00 [DBG] [   23ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:37:58.546 +01:00 [DBG] [  226ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:37:58.612 +01:00 [DBG] [  291ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:37:58.664 +01:00 [DBG] [  344ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:38:00.308 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:38:00.327 +01:00 [DBG] [   19ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:38:00.549 +01:00 [DBG] [  241ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:38:00.576 +01:00 [DBG] [  268ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:38:00.673 +01:00 [DBG] [  364ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:38:00.928 +01:00 [DBG] [ 1178ms] SoftwarePerformanceService.<GetProcesses>b__58_0 => .Get Processes with main title
2021-08-15 00:38:01.368 +01:00 [DBG] [ 1618ms] SoftwarePerformanceService.GetProcesses
2021-08-15 00:38:02.326 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:38:02.345 +01:00 [DBG] [   20ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:38:02.531 +01:00 [DBG] [  205ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:38:02.611 +01:00 [DBG] [  284ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:38:02.647 +01:00 [DBG] [  321ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:38:04.339 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:38:04.361 +01:00 [DBG] [   22ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:38:04.557 +01:00 [DBG] [  218ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:38:04.622 +01:00 [DBG] [  283ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:38:04.703 +01:00 [DBG] [  364ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:38:06.339 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:38:06.358 +01:00 [DBG] [   19ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:38:06.548 +01:00 [DBG] [  209ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:38:06.622 +01:00 [DBG] [  284ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:38:06.689 +01:00 [DBG] [  350ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:38:08.333 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:38:08.358 +01:00 [DBG] [   25ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:38:08.604 +01:00 [DBG] [  271ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:38:08.624 +01:00 [DBG] [  290ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:38:08.759 +01:00 [DBG] [  426ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:38:10.327 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:38:10.348 +01:00 [DBG] [   21ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:38:10.587 +01:00 [DBG] [  259ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:38:10.612 +01:00 [DBG] [  284ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:38:10.930 +01:00 [DBG] [  602ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:38:12.341 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:38:12.365 +01:00 [DBG] [   23ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:38:12.582 +01:00 [DBG] [  239ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:38:12.623 +01:00 [DBG] [  281ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:38:12.746 +01:00 [DBG] [  403ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:38:14.314 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:38:14.336 +01:00 [DBG] [   21ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:38:14.544 +01:00 [DBG] [  229ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:38:14.589 +01:00 [DBG] [  275ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:38:14.710 +01:00 [DBG] [  396ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:38:16.356 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:38:16.376 +01:00 [DBG] [   20ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:38:16.578 +01:00 [DBG] [  222ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:38:16.634 +01:00 [DBG] [  278ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:38:16.698 +01:00 [DBG] [  342ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:38:18.321 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:38:18.346 +01:00 [DBG] [   24ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:38:18.559 +01:00 [DBG] [  237ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:38:18.605 +01:00 [DBG] [  283ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:38:18.717 +01:00 [DBG] [  396ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:38:20.327 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:38:20.350 +01:00 [DBG] [   22ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:38:20.404 +01:00 [DBG] [   75ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:38:20.603 +01:00 [DBG] [  275ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:38:20.696 +01:00 [DBG] [  369ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:38:20.851 +01:00 [DBG] [ 1106ms] SoftwarePerformanceService.<GetProcesses>b__58_0 => .Get Processes with main title
2021-08-15 00:38:21.289 +01:00 [DBG] [ 1544ms] SoftwarePerformanceService.GetProcesses
2021-08-15 00:38:22.323 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:38:22.347 +01:00 [DBG] [   23ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:38:22.568 +01:00 [DBG] [  244ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:38:22.602 +01:00 [DBG] [  278ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:38:22.710 +01:00 [DBG] [  386ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:38:24.318 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:38:24.342 +01:00 [DBG] [   24ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:38:24.552 +01:00 [DBG] [  234ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:38:24.602 +01:00 [DBG] [  284ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:38:24.674 +01:00 [DBG] [  355ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:38:26.338 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:38:26.365 +01:00 [DBG] [   26ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:38:26.578 +01:00 [DBG] [  239ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:38:26.619 +01:00 [DBG] [  280ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:38:26.705 +01:00 [DBG] [  366ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:38:28.342 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:38:28.364 +01:00 [DBG] [   22ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:38:28.574 +01:00 [DBG] [  232ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:38:28.617 +01:00 [DBG] [  275ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:38:28.724 +01:00 [DBG] [  381ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:38:30.315 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:38:30.337 +01:00 [DBG] [   21ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:38:30.552 +01:00 [DBG] [  237ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:38:30.585 +01:00 [DBG] [  271ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:38:30.670 +01:00 [DBG] [  356ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:38:32.321 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:38:32.340 +01:00 [DBG] [   19ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:38:32.539 +01:00 [DBG] [  218ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:38:32.602 +01:00 [DBG] [  281ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:38:32.673 +01:00 [DBG] [  352ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:38:34.313 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:38:34.333 +01:00 [DBG] [   20ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:38:34.535 +01:00 [DBG] [  221ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:38:34.599 +01:00 [DBG] [  286ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:38:34.694 +01:00 [DBG] [  381ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:38:36.318 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:38:36.339 +01:00 [DBG] [   20ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:38:36.538 +01:00 [DBG] [  219ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:38:36.598 +01:00 [DBG] [  279ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:38:36.657 +01:00 [DBG] [  338ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:38:38.312 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:38:38.340 +01:00 [DBG] [   29ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:38:38.521 +01:00 [DBG] [  209ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:38:38.599 +01:00 [DBG] [  287ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:38:38.663 +01:00 [DBG] [  352ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:38:40.319 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:38:40.338 +01:00 [DBG] [   20ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:38:40.534 +01:00 [DBG] [  215ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:38:40.598 +01:00 [DBG] [  279ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:38:40.660 +01:00 [DBG] [  341ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:38:41.368 +01:00 [DBG] [ 1627ms] SoftwarePerformanceService.<GetProcesses>b__58_0 => .Get Processes with main title
2021-08-15 00:38:41.774 +01:00 [DBG] [ 2034ms] SoftwarePerformanceService.GetProcesses
2021-08-15 00:38:42.318 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:38:42.341 +01:00 [DBG] [   23ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:38:42.538 +01:00 [DBG] [  220ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:38:42.597 +01:00 [DBG] [  280ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:38:42.661 +01:00 [DBG] [  343ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:38:44.314 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:38:44.334 +01:00 [DBG] [   19ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:38:44.549 +01:00 [DBG] [  235ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:38:44.597 +01:00 [DBG] [  284ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:38:44.675 +01:00 [DBG] [  361ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:38:45.349 +01:00 [DBG] [    2ms] MachineDataStore.GetMetrics => .Metrics from cache
2021-08-15 00:38:46.331 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:38:46.363 +01:00 [DBG] [   32ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:38:46.556 +01:00 [DBG] [  225ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:38:46.613 +01:00 [DBG] [  282ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:38:46.670 +01:00 [DBG] [  339ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:38:48.483 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:38:48.506 +01:00 [DBG] [   21ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:38:48.560 +01:00 [DBG] [   77ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:38:48.773 +01:00 [DBG] [  289ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:38:48.856 +01:00 [DBG] [  372ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:38:50.328 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:38:50.350 +01:00 [DBG] [   21ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:38:50.573 +01:00 [DBG] [  244ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:38:50.613 +01:00 [DBG] [  284ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:38:50.692 +01:00 [DBG] [  365ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:38:52.320 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:38:52.343 +01:00 [DBG] [   22ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:38:52.554 +01:00 [DBG] [  233ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:38:52.596 +01:00 [DBG] [  276ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:38:52.696 +01:00 [DBG] [  376ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:38:54.316 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:38:54.336 +01:00 [DBG] [   19ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:38:54.539 +01:00 [DBG] [  222ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:38:54.595 +01:00 [DBG] [  279ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:38:54.674 +01:00 [DBG] [  357ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:38:56.310 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:38:56.330 +01:00 [DBG] [   20ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:38:56.544 +01:00 [DBG] [  235ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:38:56.594 +01:00 [DBG] [  284ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:38:56.686 +01:00 [DBG] [  376ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:38:58.304 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:38:58.326 +01:00 [DBG] [   22ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:38:58.549 +01:00 [DBG] [  245ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:38:58.580 +01:00 [DBG] [  275ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:38:58.721 +01:00 [DBG] [  417ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:39:00.302 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:39:00.324 +01:00 [DBG] [   22ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:39:00.528 +01:00 [DBG] [  226ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:39:00.577 +01:00 [DBG] [  275ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:39:00.666 +01:00 [DBG] [  364ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:39:01.084 +01:00 [DBG] [ 1349ms] SoftwarePerformanceService.<GetProcesses>b__58_0 => .Get Processes with main title
2021-08-15 00:39:01.495 +01:00 [DBG] [ 1760ms] SoftwarePerformanceService.GetProcesses
2021-08-15 00:39:02.301 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:39:02.317 +01:00 [DBG] [   16ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:39:02.516 +01:00 [DBG] [  216ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:39:02.578 +01:00 [DBG] [  277ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:39:02.659 +01:00 [DBG] [  358ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:39:04.310 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:39:04.331 +01:00 [DBG] [   19ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:39:04.530 +01:00 [DBG] [  219ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:39:04.594 +01:00 [DBG] [  284ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:39:04.676 +01:00 [DBG] [  364ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:39:06.331 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:39:06.351 +01:00 [DBG] [   21ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:39:06.528 +01:00 [DBG] [  196ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:39:06.610 +01:00 [DBG] [  278ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:39:06.669 +01:00 [DBG] [  338ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:39:08.329 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:39:08.351 +01:00 [DBG] [   22ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:39:08.563 +01:00 [DBG] [  233ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:39:08.610 +01:00 [DBG] [  281ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:39:08.722 +01:00 [DBG] [  393ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:39:10.332 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:39:10.359 +01:00 [DBG] [   26ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:39:10.626 +01:00 [DBG] [  294ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:39:10.628 +01:00 [DBG] [  295ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:39:10.989 +01:00 [DBG] [  657ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:39:12.315 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:39:12.337 +01:00 [DBG] [   22ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:39:12.585 +01:00 [DBG] [  270ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:39:12.591 +01:00 [DBG] [  276ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:39:12.764 +01:00 [DBG] [  449ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:39:14.314 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:39:14.333 +01:00 [DBG] [   19ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:39:14.488 +01:00 [DBG] [  174ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:39:14.589 +01:00 [DBG] [  276ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:39:14.624 +01:00 [DBG] [  311ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:39:16.320 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:39:16.341 +01:00 [DBG] [   21ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:39:16.522 +01:00 [DBG] [  201ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:39:16.606 +01:00 [DBG] [  285ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:39:16.653 +01:00 [DBG] [  333ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:39:18.312 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:39:18.333 +01:00 [DBG] [   21ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:39:18.533 +01:00 [DBG] [  221ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:39:18.589 +01:00 [DBG] [  276ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:39:18.682 +01:00 [DBG] [  369ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:39:20.314 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:39:20.335 +01:00 [DBG] [   21ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:39:20.529 +01:00 [DBG] [  215ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:39:20.589 +01:00 [DBG] [  275ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:39:20.667 +01:00 [DBG] [  353ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:39:21.036 +01:00 [DBG] [ 1290ms] SoftwarePerformanceService.<GetProcesses>b__58_0 => .Get Processes with main title
2021-08-15 00:39:21.439 +01:00 [DBG] [ 1694ms] SoftwarePerformanceService.GetProcesses
2021-08-15 00:39:22.313 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:39:22.335 +01:00 [DBG] [   22ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:39:22.564 +01:00 [DBG] [  252ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:39:22.591 +01:00 [DBG] [  279ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:39:22.735 +01:00 [DBG] [  422ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:39:24.326 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:39:24.351 +01:00 [DBG] [   25ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:39:24.558 +01:00 [DBG] [  232ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:39:24.603 +01:00 [DBG] [  276ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:39:24.703 +01:00 [DBG] [  377ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:39:26.340 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:39:26.364 +01:00 [DBG] [   24ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:39:26.581 +01:00 [DBG] [  241ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:39:26.619 +01:00 [DBG] [  279ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:39:26.743 +01:00 [DBG] [  403ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:39:28.316 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:39:28.339 +01:00 [DBG] [   23ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:39:28.540 +01:00 [DBG] [  224ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:39:28.587 +01:00 [DBG] [  272ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:39:28.670 +01:00 [DBG] [  353ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:39:30.327 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:39:30.348 +01:00 [DBG] [   22ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:39:30.557 +01:00 [DBG] [  231ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:39:30.605 +01:00 [DBG] [  278ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:39:30.684 +01:00 [DBG] [  357ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:39:32.327 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
2021-08-15 00:39:32.349 +01:00 [DBG] [   21ms] HardwarePerformanceService.UpdateRamUsage
2021-08-15 00:39:32.536 +01:00 [DBG] [  209ms] HardwarePerformanceService.UpdateDiskUsage
2021-08-15 00:39:32.601 +01:00 [DBG] [  273ms] HardwarePerformanceService.UpdateCpuUsage
2021-08-15 00:39:32.684 +01:00 [DBG] [  357ms] HardwarePerformanceService.UpdateNetworkUsage
2021-08-15 00:39:34.315 +01:00 [DBG] [    0ms] HardwarePerformanceService.UpdateGpuUsage
